symbol,confidence,contractions_count,base_length_days,volume_trend,breakout_detected,breakout_date,breakout_price,pullback_range_min,pullback_range_max,notes
BDX,0.95,2,29,decreasing,True,2025-12-22,196.74,3.5,3.9,2 contractions detected; Pullback range: 3.5% - 3.9%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
EQR,0.95,2,42,decreasing,True,2025-12-22,61.61,3.2,8.7,2 contractions detected; Pullback range: 3.2% - 8.7%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
UNH,0.9,3,45,stable,True,2026-01-05,342.02,5.8,17.5,3 contractions detected; Pullback range: 5.8% - 17.5%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
ILMN,0.9,3,47,stable,True,2025-12-22,137.6,5.7,7.1,3 contractions detected; Pullback range: 5.7% - 7.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
MA,0.9,3,61,stable,True,2025-12-22,575.7,2.0,7.3,3 contractions detected; Pullback range: 2.0% - 7.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
MCD,0.9,4,57,stable,True,2025-12-22,316.22,2.5,5.9,4 contractions detected; Pullback range: 2.5% - 5.9%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
HON,0.9,3,55,stable,True,2025-12-22,195.96,2.7,7.7,3 contractions detected; Pullback range: 2.7% - 7.7%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
EMR,0.9,2,51,stable,True,2026-01-05,142.85,7.3,12.2,2 contractions detected; Pullback range: 7.3% - 12.2%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
WM,0.9,3,68,stable,True,2025-12-24,221.36,3.0,11.4,3 contractions detected; Pullback range: 3.0% - 11.4%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
GD,0.9,3,60,stable,True,2025-12-22,345.19,3.4,6.1,3 contractions detected; Pullback range: 3.4% - 6.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
CRM,0.8,2,59,decreasing,False,,,5.9,15.2,2 contractions detected; Pullback range: 5.9% - 15.2%; Volume trend: decreasing; Price near recent highs; Confidence: 0.80
PFE,0.8,2,32,decreasing,False,,,3.6,8.3,2 contractions detected; Pullback range: 3.6% - 8.3%; Volume trend: decreasing; Price near recent highs; Confidence: 0.80
VRTX,0.8,4,62,stable,True,2026-01-06,468.38,5.4,6.8,4 contractions detected; Pullback range: 5.4% - 6.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
EW,0.8,4,59,decreasing,False,,,4.3,7.9,4 contractions detected; Pullback range: 4.3% - 7.9%; Volume trend: decreasing; Price near recent highs; Confidence: 0.80
BLK,0.8,2,42,stable,True,2026-01-05,1119.76,4.5,9.8,2 contractions detected; Pullback range: 4.5% - 9.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
SBUX,0.8,3,51,increasing,True,2026-01-06,89.46,6.7,10.9,3 contractions detected; Pullback range: 6.7% - 10.9%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
TJX,0.8,2,30,decreasing,False,,,2.3,3.4,2 contractions detected; Pullback range: 2.3% - 3.4%; Volume trend: decreasing; Price near recent highs; Confidence: 0.80
LULU,0.8,2,52,stable,True,2025-12-22,212.37,7.1,14.2,2 contractions detected; Pullback range: 7.1% - 14.2%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
COP,0.8,2,49,stable,True,2025-12-22,93.31,5.8,6.0,2 contractions detected; Pullback range: 5.8% - 6.0%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
KMI,0.8,2,43,stable,True,2025-12-30,27.58,4.5,8.5,2 contractions detected; Pullback range: 4.5% - 8.5%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
UPS,0.8,2,51,stable,True,2025-12-22,100.73,4.8,9.4,2 contractions detected; Pullback range: 4.8% - 9.4%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
IR,0.8,2,44,stable,True,2025-12-22,81.12,3.3,11.0,2 contractions detected; Pullback range: 3.3% - 11.0%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
CMCSA,0.8,2,34,stable,True,2025-12-22,27.42,5.8,6.6,2 contractions detected; Pullback range: 5.8% - 6.6%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
DD,0.8,2,40,stable,True,2026-01-05,42.01,3.9,10.1,2 contractions detected; Pullback range: 3.9% - 10.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
DOW,0.8,2,45,stable,True,2025-12-22,23.42,9.7,16.7,2 contractions detected; Pullback range: 9.7% - 16.7%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
EBAY,0.8,2,44,stable,True,2026-01-05,90.47,10.0,21.8,2 contractions detected; Pullback range: 10.0% - 21.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
MSFT,0.75,3,51,stable,False,,,4.6,10.9,3 contractions detected; Pullback range: 4.6% - 10.9%; Volume trend: stable; Price near recent highs; Confidence: 0.75
ADBE,0.75,3,56,stable,False,,,5.2,11.2,3 contractions detected; Pullback range: 5.2% - 11.2%; Volume trend: stable; Price near recent highs; Confidence: 0.75
MMC,0.75,3,45,stable,False,,,2.6,4.7,3 contractions detected; Pullback range: 2.6% - 4.7%; Volume trend: stable; Price near recent highs; Confidence: 0.75
CME,0.75,3,48,stable,False,,,5.9,6.3,3 contractions detected; Pullback range: 5.9% - 6.3%; Volume trend: stable; Price near recent highs; Confidence: 0.75
NKE,0.75,3,46,stable,False,,,5.5,14.4,3 contractions detected; Pullback range: 5.5% - 14.4%; Volume trend: stable; Price near recent highs; Confidence: 0.75
MO,0.75,3,38,stable,False,,,3.0,3.7,3 contractions detected; Pullback range: 3.0% - 3.7%; Volume trend: stable; Price near recent highs; Confidence: 0.75
RL,0.75,3,55,stable,False,,,6.5,10.3,3 contractions detected; Pullback range: 6.5% - 10.3%; Volume trend: stable; Price near recent highs; Confidence: 0.75
CARR,0.75,3,54,stable,False,,,5.4,19.3,3 contractions detected; Pullback range: 5.4% - 19.3%; Volume trend: stable; Price near recent highs; Confidence: 0.75
SHW,0.75,3,51,stable,False,,,7.2,9.8,3 contractions detected; Pullback range: 7.2% - 9.8%; Volume trend: stable; Price near recent highs; Confidence: 0.75
ZM,0.75,4,49,stable,False,,,5.6,10.4,4 contractions detected; Pullback range: 5.6% - 10.4%; Volume trend: stable; Price near recent highs; Confidence: 0.75
QCOM,0.7,2,44,increasing,True,2026-01-06,182.45,11.2,18.3,2 contractions detected; Pullback range: 11.2% - 18.3%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
ALGN,0.7,2,46,increasing,True,2025-12-22,159.28,10.3,12.5,2 contractions detected; Pullback range: 10.3% - 12.5%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
MRNA,0.7,2,53,increasing,True,2025-12-22,34.9,17.8,21.1,2 contractions detected; Pullback range: 17.8% - 21.1%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
DXCM,0.7,2,48,increasing,True,2025-12-22,67.43,6.0,24.9,2 contractions detected; Pullback range: 6.0% - 24.9%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
AIG,0.7,2,49,increasing,True,2025-12-22,86.43,5.6,8.1,2 contractions detected; Pullback range: 5.6% - 8.1%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
ULTA,0.7,2,40,increasing,True,2025-12-22,612.95,6.0,9.3,2 contractions detected; Pullback range: 6.0% - 9.3%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
ITW,0.7,2,54,increasing,True,2025-12-22,249.96,3.6,6.9,2 contractions detected; Pullback range: 3.6% - 6.9%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
EQIX,0.7,2,48,increasing,True,2025-12-29,765.0,4.9,15.1,2 contractions detected; Pullback range: 4.9% - 15.1%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
PPG,0.7,2,51,increasing,True,2025-12-22,103.37,5.4,12.2,2 contractions detected; Pullback range: 5.4% - 12.2%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
NVDA,0.65,2,40,stable,False,,,13.5,15.7,2 contractions detected; Pullback range: 13.5% - 15.7%; Volume trend: stable; Price near recent highs; Confidence: 0.65
AVGO,0.65,2,42,stable,False,,,8.0,14.9,2 contractions detected; Pullback range: 8.0% - 14.9%; Volume trend: stable; Price near recent highs; Confidence: 0.65
